refid,type,tokenid,numviews,hasliked,datecreated
1d067a1b5f5182674889c9692468568c,fingerprint,1190,0,f,2018-12-09 21:11:01.211455+01
023ae4bf45fe0838a36df50cf5bb4d01,fingerprint,47,0,f,2018-12-09 21:11:19.474329+01
39d794c1c90416da4bb0c0527e394f19,fingerprint,1187,0,f,2018-12-09 20:36:49.798238+01
77350e1152efd5f2d807a6124015c629a907155e,ethAddress,1187,0,t,2018-12-09 20:36:56.686163+01
77350e1152efd5f2d807a6124015c629a907155e,ethAddress,1193,0,t,2018-12-09 20:37:10.653041+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,1194,1,f,2018-12-09 20:58:58.742406+01
39d794c1c90416da4bb0c0527e394f19,fingerprint,1170,0,f,2018-12-09 20:38:44.07613+01
39d794c1c90416da4bb0c0527e394f19,fingerprint,760,0,f,2018-12-09 21:12:36.950103+01
6e5519fb4a675007700a3927b025deae,fingerprint,612,0,f,2018-12-09 20:41:36.735595+01
6e5519fb4a675007700a3927b025deae,fingerprint,552,0,f,2018-12-09 20:42:05.099768+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,28,0,f,2018-12-09 21:16:00.232168+01
6e5519fb4a675007700a3927b025deae,fingerprint,57,0,f,2018-12-09 20:42:29.49451+01
6e5519fb4a675007700a3927b025deae,fingerprint,53,0,f,2018-12-09 20:42:59.788284+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,155,1,f,2018-12-09 19:58:01.326746+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,89,0,f,2018-12-09 21:16:09.810856+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,1193,0,f,2018-12-09 21:13:27.380623+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,1059,0,f,2018-12-09 21:14:12.711867+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,484,0,f,2018-12-09 21:19:49.161922+01
6865ed75a9b41d4899dcd3708a1134a8,fingerprint,1193,0,f,2018-12-09 20:54:18.033021+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,1046,0,f,2018-12-09 21:14:19.291802+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,1194,1,f,2018-12-09 21:13:42.337835+01
a38b98ae67656a4a77a96c8d658045c5,fingerprint,1192,0,f,2018-12-09 21:15:00.984688+01
a38b98ae67656a4a77a96c8d658045c5,fingerprint,1120,0,f,2018-12-09 21:15:44.068514+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,590,0,f,2018-12-09 21:15:48.353601+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,501,0,f,2018-12-09 21:15:48.362072+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,58,0,f,2018-12-09 21:16:10.907066+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,47,0,f,2018-12-09 21:16:13.466934+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,1192,1,f,2018-12-09 19:47:22.314622+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,403,0,f,2018-12-09 21:20:13.458697+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,528,0,f,2018-12-09 21:20:29.396944+01
c059b6ecb3d4c85b826c5b715e132ad1,fingerprint,679,1,f,2018-12-09 19:17:37.081371+01
488b145d901c6bb8caa6e596c5bfd81c,fingerprint,55,1,f,2018-12-09 19:02:46.827936+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,1178,1,f,2018-12-09 19:28:27.483272+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,507,1,f,2018-12-09 21:16:13.225995+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,596,1,f,2018-12-09 21:14:14.453913+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,118,1,f,2018-12-09 21:16:10.919229+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,583,1,f,2018-12-09 21:15:49.27318+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,59,1,f,2018-12-09 21:16:13.322173+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,1097,1,f,2018-12-09 21:14:22.084485+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,48,1,f,2018-12-09 19:57:23.433717+01
39d794c1c90416da4bb0c0527e394f19,fingerprint,1193,1,f,2018-12-09 20:37:03.626313+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,529,1,f,2018-12-09 21:16:10.891903+01
c059b6ecb3d4c85b826c5b715e132ad1,fingerprint,863,1,f,2018-12-09 18:58:45.610326+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,995,1,f,2018-12-09 20:10:51.718276+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,1128,0,f,2018-12-09 21:21:47.984432+01
7f67e80272d6349a70acd0a6d0dc169292431020,ethAddress,1128,0,t,2018-12-09 21:21:49.795694+01
e199c2a1fed6760f8485f02c0b18970b,fingerprint,1193,0,f,2018-12-09 22:57:55.811048+01
93b45cbbe14432bfb7af9d251136f0ee,fingerprint,1192,0,f,2018-12-09 21:22:43.117674+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,1193,0,f,2018-12-09 21:23:04.404273+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,1191,0,f,2018-12-09 21:24:43.808614+01
9ab42ddb5f586095e46454183c14c9f5,fingerprint,1195,1,f,2018-12-09 22:17:57.466481+01
6865ed75a9b41d4899dcd3708a1134a8,fingerprint,584,0,f,2018-12-09 22:57:58.628127+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,1177,0,f,2018-12-09 21:31:22.639636+01
265248592c7069aa1fb24692276d51a2,fingerprint,1192,0,f,2018-12-09 21:34:17.919184+01
e199c2a1fed6760f8485f02c0b18970b,fingerprint,1028,0,f,2018-12-09 22:59:47.859556+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,1029,1,f,2018-12-09 22:16:54.41624+01
10c95b87fb59584282bf9a5f24497261,fingerprint,1170,0,f,2018-12-09 21:43:09.809531+01
1229547657e4a6b36adb334733c9b045,fingerprint,1189,1,f,2018-12-09 21:43:15.890395+01
c61a57622e9b023218c8af4c9917ac96,fingerprint,123,1,f,2018-12-09 20:34:23.836002+01
9ab42ddb5f586095e46454183c14c9f5,fingerprint,123,0,f,2018-12-09 22:00:46.855945+01
30200319aace38cd69224efd8a8ac444,fingerprint,1198,1,f,2018-12-09 23:05:14.175517+01
01cb023186cab05220554ee75b4d69921dd051f1,ethAddress,1110,0,t,2018-12-09 23:00:19.935928+01
01cb023186cab05220554ee75b4d69921dd051f1,ethAddress,1107,0,t,2018-12-09 23:00:25.223451+01
bc8014179265ef001c7765acd1acdb8e,fingerprint,1192,1,f,2018-12-09 22:03:59.255493+01
bc8d5a110fdfda594a87f25aaa8d0122,fingerprint,1191,0,f,2018-12-09 22:05:30.275956+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,138,0,f,2018-12-09 22:07:43.382556+01
2151d4c3c67262b33053911b68184e7c,fingerprint,1180,0,f,2018-12-09 22:11:35.35734+01
2151d4c3c67262b33053911b68184e7c,fingerprint,1191,0,f,2018-12-09 22:11:54.212372+01
01cb023186cab05220554ee75b4d69921dd051f1,ethAddress,1074,0,t,2018-12-09 23:00:31.559004+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,1140,0,f,2018-12-09 22:23:23.633732+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,774,0,f,2018-12-09 22:26:53.805963+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,653,0,f,2018-12-09 22:27:35.714724+01
9ab42ddb5f586095e46454183c14c9f5,fingerprint,1196,1,f,2018-12-09 22:22:35.831474+01
eced2f6c8034023826afeaad48969800,fingerprint,1192,1,f,2018-12-09 22:38:54.358876+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,1196,0,f,2018-12-09 22:29:44.807456+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,1194,1,f,2018-12-09 21:23:41.486304+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,596,1,f,2018-12-09 21:28:39.976845+01
289865227c9a7f6ee170955d26fbf0c3,fingerprint,1094,0,f,2018-12-09 23:51:19.98109+01
eced2f6c8034023826afeaad48969800,fingerprint,1189,1,f,2018-12-09 22:39:03.783135+01
eced2f6c8034023826afeaad48969800,fingerprint,1170,0,f,2018-12-09 22:41:17.498083+01
eced2f6c8034023826afeaad48969800,fingerprint,1190,0,f,2018-12-09 22:41:26.229804+01
eced2f6c8034023826afeaad48969800,fingerprint,1191,1,f,2018-12-09 22:39:24.544622+01
eced2f6c8034023826afeaad48969800,fingerprint,1193,0,f,2018-12-09 22:41:45.621781+01
5c390794ff5709fd6d9a648ab29446c2,fingerprint,1188,1,f,2018-12-09 22:45:35.998403+01
24a506efa0b8d65ddd2f23d46117e3e2,fingerprint,1184,1,f,2018-12-09 12:10:27.912238+01
24a506efa0b8d65ddd2f23d46117e3e2,fingerprint,123,0,f,2018-12-09 22:49:32.592132+01
6865ed75a9b41d4899dcd3708a1134a8,fingerprint,664,0,f,2018-12-09 22:54:29.400483+01
6865ed75a9b41d4899dcd3708a1134a8,fingerprint,1197,0,f,2018-12-09 22:55:15.820281+01
6865ed75a9b41d4899dcd3708a1134a8,fingerprint,586,0,f,2018-12-09 22:57:35.180552+01
2565db67eaa430d89bda6766b8900e68,fingerprint,1176,0,f,2018-12-09 23:03:12.269426+01
e1e3373f0285d607fe67254c8856677f,fingerprint,1197,1,f,2018-12-09 23:09:21.402209+01
728a5cfe35f263487235d100f83cac44,fingerprint,135,1,f,2018-12-09 21:26:05.829117+01
6865ed75a9b41d4899dcd3708a1134a8,fingerprint,1198,0,f,2018-12-09 23:26:23.004674+01
6865ed75a9b41d4899dcd3708a1134a8,fingerprint,1022,0,f,2018-12-09 23:33:42.468173+01
cefcaa7c392ed90f91a2b4c2525ba5fb,fingerprint,1197,0,f,2018-12-09 23:50:00.293305+01
289865227c9a7f6ee170955d26fbf0c3,fingerprint,204,0,f,2018-12-09 23:50:12.037382+01
cefcaa7c392ed90f91a2b4c2525ba5fb,fingerprint,1048,1,f,2018-12-09 23:50:40.42417+01
cefcaa7c392ed90f91a2b4c2525ba5fb,fingerprint,1059,1,f,2018-12-09 23:49:26.139129+01
6657d366e341b5625fe328a0b80d0524,fingerprint,954,1,f,2018-12-10 00:07:54.21948+01
10c95b87fb59584282bf9a5f24497261,fingerprint,588,0,f,2018-12-10 00:12:36.097868+01
10c95b87fb59584282bf9a5f24497261,fingerprint,1193,0,f,2018-12-10 00:15:29.999577+01
10c95b87fb59584282bf9a5f24497261,fingerprint,1040,0,f,2018-12-10 00:16:00.939078+01
10c95b87fb59584282bf9a5f24497261,fingerprint,846,0,f,2018-12-10 00:17:14.565928+01
10c95b87fb59584282bf9a5f24497261,fingerprint,853,0,f,2018-12-10 00:17:28.976447+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,957,1,f,2018-12-09 23:59:14.983439+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,1195,1,f,2018-12-09 22:24:09.456626+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,1196,1,f,2018-12-09 22:24:08.952217+01
bc8014179265ef001c7765acd1acdb8e,fingerprint,1189,1,f,2018-12-09 22:04:25.860186+01
e199c2a1fed6760f8485f02c0b18970b,fingerprint,1197,1,f,2018-12-09 22:58:08.317598+01
eced2f6c8034023826afeaad48969800,fingerprint,1188,1,f,2018-12-09 23:27:52.707828+01
1ce268436dbe22e5fd4fbcd6ab17a0a1,fingerprint,1194,1,f,2018-12-09 21:33:06.327917+01
eced2f6c8034023826afeaad48969800,fingerprint,123,1,f,2018-12-09 22:40:02.000203+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,129,1,f,2018-12-09 21:20:46.67241+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,123,1,f,2018-12-09 21:38:03.400885+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,1192,1,f,2018-12-09 21:24:12.989118+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,1174,1,f,2018-12-09 21:30:16.45559+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,115,1,f,2018-12-09 21:20:53.836321+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,114,1,f,2018-12-09 21:20:54.382919+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,817,1,f,2018-12-09 23:57:32.776972+01
f5e30ef3b817db2f1b28cac9530f0757,fingerprint,1136,1,f,2018-12-09 21:31:01.578747+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,116,1,f,2018-12-09 21:20:53.811907+01
eced2f6c8034023826afeaad48969800,fingerprint,1187,1,f,2018-12-09 22:42:41.660335+01
292e0002f69db0fb690584ef9379ab79,fingerprint,1097,0,f,2018-12-10 00:21:51.21722+01
292e0002f69db0fb690584ef9379ab79,fingerprint,135,1,f,2018-12-10 00:20:15.105294+01
ddca6d62e67a2c3b56ecadbe30fff4a9,fingerprint,793,0,f,2018-12-10 00:38:03.077473+01
f927f70c1af93ee9f52a5a291d66e1fe,fingerprint,1131,0,f,2018-12-10 00:42:23.2686+01
f927f70c1af93ee9f52a5a291d66e1fe,fingerprint,1094,1,f,2018-12-10 00:41:54.441621+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,1140,0,f,2018-12-10 00:47:53.641+01
0cb8dcd2e7417d7c60c80c82010ea7b0,fingerprint,59,0,f,2018-12-10 01:03:48.589635+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,1151,1,f,2018-12-06 20:12:15.639372+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,1190,1,f,2018-12-10 06:05:37.155426+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,1182,1,f,2018-12-10 06:06:26.213374+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,1178,1,f,2018-12-10 06:05:49.415668+01
a891de63a8233b5fd77991a7ca8d207c,fingerprint,1182,1,f,2018-12-10 01:27:19.847325+01
c17122039bf767332aad18cd378f8c58,fingerprint,1195,0,f,2018-12-10 01:49:50.689225+01
c17122039bf767332aad18cd378f8c58,fingerprint,1191,0,f,2018-12-10 01:51:15.984662+01
1d067a1b5f5182674889c9692468568c,fingerprint,1186,1,f,2018-12-10 08:14:37.360692+01
c17122039bf767332aad18cd378f8c58,fingerprint,1135,1,f,2018-12-10 01:52:36.535917+01
c17122039bf767332aad18cd378f8c58,fingerprint,1081,0,f,2018-12-10 01:55:51.166744+01
576a655161b5502dcf40602be1f3519a89b71658,ethAddress,1198,0,t,2018-12-10 01:58:18.439946+01
431f34ae949c8a1eebfb1f58fe0716fd,fingerprint,1180,0,f,2018-12-10 01:58:20.804724+01
b4a95d38714edb8b4e5f6b9bd9a249cb,fingerprint,1198,1,f,2018-12-10 08:53:51.834362+01
576a655161b5502dcf40602be1f3519a89b71658,ethAddress,1177,0,t,2018-12-10 01:58:34.924273+01
576a655161b5502dcf40602be1f3519a89b71658,ethAddress,1180,0,t,2018-12-10 01:58:38.175577+01
fd4d71c36c5777c963185d431281fbba,fingerprint,988,0,f,2018-12-10 01:58:40.414759+01
01c2381d83122cd07d6681969130be3f,fingerprint,1191,0,f,2018-12-10 07:01:45.915054+01
c17122039bf767332aad18cd378f8c58,fingerprint,967,0,f,2018-12-10 02:02:27.595598+01
c17122039bf767332aad18cd378f8c58,fingerprint,999,0,f,2018-12-10 02:05:07.566844+01
fa909dffc0afcbfa9c8f55b894fef362,fingerprint,938,0,f,2018-12-10 02:06:04.19051+01
c059b6ecb3d4c85b826c5b715e132ad1,fingerprint,1201,1,f,2018-12-10 07:39:52.978801+01
a891de63a8233b5fd77991a7ca8d207c,fingerprint,1151,1,f,2018-12-10 01:27:04.10242+01
e199c2a1fed6760f8485f02c0b18970b,fingerprint,1175,0,f,2018-12-10 02:53:20.084003+01
e199c2a1fed6760f8485f02c0b18970b,fingerprint,1180,0,f,2018-12-10 02:53:26.997317+01
f1c8d78b7dcd35f0edf1dcf1a05a597b,fingerprint,930,0,f,2018-12-10 03:14:21.751689+01
f1c8d78b7dcd35f0edf1dcf1a05a597b,fingerprint,1199,0,f,2018-12-10 03:18:18.787559+01
f1c8d78b7dcd35f0edf1dcf1a05a597b,fingerprint,58,0,f,2018-12-10 03:19:54.62338+01
f1c8d78b7dcd35f0edf1dcf1a05a597b,fingerprint,57,1,f,2018-12-10 03:20:29.884452+01
e199c2a1fed6760f8485f02c0b18970b,fingerprint,1198,0,f,2018-12-10 03:22:13.767883+01
01cb023186cab05220554ee75b4d69921dd051f1,ethAddress,1198,0,t,2018-12-10 03:22:16.589975+01
f1c8d78b7dcd35f0edf1dcf1a05a597b,fingerprint,329,0,f,2018-12-10 03:22:31.268777+01
f1c8d78b7dcd35f0edf1dcf1a05a597b,fingerprint,976,0,f,2018-12-10 03:23:29.040561+01
f1c8d78b7dcd35f0edf1dcf1a05a597b,fingerprint,681,0,f,2018-12-10 03:24:16.563182+01
29660cb87bb028025f11eebcbd0d6d2b,fingerprint,608,0,f,2018-12-10 03:43:58.269952+01
29660cb87bb028025f11eebcbd0d6d2b,fingerprint,56,0,f,2018-12-10 03:44:19.760036+01
d3cecebced438f72412fa32b66c02c34,fingerprint,1196,0,f,2018-12-10 04:19:37.356168+01
d3cecebced438f72412fa32b66c02c34,fingerprint,123,0,f,2018-12-10 04:23:47.875051+01
1229547657e4a6b36adb334733c9b045,fingerprint,1198,0,f,2018-12-10 05:40:25.364071+01
a8ffa9e5f10b173ae896a6b4fc82b7f4,fingerprint,1132,0,f,2018-12-10 05:57:43.787424+01
e2a84fadb04d2914191bfbe83266304d,fingerprint,1199,1,f,2018-12-10 01:44:15.731187+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,1033,1,f,2018-12-10 06:06:56.849121+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,1200,0,f,2018-12-10 06:50:32.572727+01
1229547657e4a6b36adb334733c9b045,fingerprint,1200,0,f,2018-12-10 06:51:44.393032+01
c059b6ecb3d4c85b826c5b715e132ad1,fingerprint,1200,1,f,2018-12-10 06:50:07.055195+01
1229547657e4a6b36adb334733c9b045,fingerprint,1199,1,f,2018-12-10 04:57:38.185722+01
42d296991a70a09df9d188dfa53c4e1d,fingerprint,59,0,f,2018-12-10 08:33:14.879576+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,1201,0,f,2018-12-10 07:40:15.369176+01
a25e1b1737d7501a6f7f42f23cbeb337,fingerprint,135,0,f,2018-12-10 07:52:57.204078+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,356,1,f,2018-12-10 00:59:06.009759+01
1d067a1b5f5182674889c9692468568c,fingerprint,1198,0,f,2018-12-10 08:16:29.482883+01
42d296991a70a09df9d188dfa53c4e1d,fingerprint,1176,0,f,2018-12-10 08:30:44.739686+01
b4a95d38714edb8b4e5f6b9bd9a249cb,fingerprint,1201,0,f,2018-12-10 08:51:32.373375+01
b4a95d38714edb8b4e5f6b9bd9a249cb,fingerprint,1199,0,f,2018-12-10 08:52:31.369123+01
b4a95d38714edb8b4e5f6b9bd9a249cb,fingerprint,1186,0,f,2018-12-10 08:53:00.791446+01
77350e1152efd5f2d807a6124015c629a907155e,ethAddress,1198,0,t,2018-12-10 08:54:02.679801+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,1186,1,f,2018-12-10 01:03:49.524185+01
431f34ae949c8a1eebfb1f58fe0716fd,fingerprint,1177,1,f,2018-12-10 01:58:16.925108+01
431f34ae949c8a1eebfb1f58fe0716fd,fingerprint,1198,1,f,2018-12-10 01:58:07.752939+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,1183,1,f,2018-12-10 06:07:09.105421+01
29fc6be9c780d9b45fcb8b5a757b7706,fingerprint,1199,1,f,2018-12-10 01:27:14.944025+01
1d067a1b5f5182674889c9692468568c,fingerprint,1199,1,f,2018-12-10 08:15:49.377991+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,1184,1,f,2018-12-10 06:04:03.281159+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,892,1,f,2018-12-10 08:34:31.567939+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,1197,1,f,2018-12-10 03:14:35.918295+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,1186,1,f,2018-12-10 06:06:14.142135+01
a891de63a8233b5fd77991a7ca8d207c,fingerprint,1183,1,f,2018-12-10 01:27:53.335573+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,57,1,f,2018-12-10 04:29:42.614164+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,894,1,f,2018-12-10 08:36:50.173227+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,1058,1,f,2018-12-10 06:59:50.422053+01
a068fa3b8cba49e773c090e96f6f5875,fingerprint,618,1,f,2018-12-10 05:42:25.951525+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,1199,1,f,2018-12-10 06:05:13.207585+01
6b4fb905d063e13410e3247d4595a50c,fingerprint,135,0,f,2018-12-10 09:05:03.459323+01
6b4fb905d063e13410e3247d4595a50c,fingerprint,86,0,f,2018-12-10 09:05:48.757165+01
6b4fb905d063e13410e3247d4595a50c,fingerprint,85,0,f,2018-12-10 09:05:51.668821+01
6b4fb905d063e13410e3247d4595a50c,fingerprint,113,0,f,2018-12-10 09:06:00.281994+01
7f67e80272d6349a70acd0a6d0dc169292431020,ethAddress,1204,0,t,2018-12-10 11:33:14.018003+01
1e97a33ce6405d0e08d9221aa52bfbf0,fingerprint,1191,1,f,2018-12-10 09:35:17.56142+01
1e97a33ce6405d0e08d9221aa52bfbf0,fingerprint,1192,0,f,2018-12-10 09:38:32.008012+01
1e97a33ce6405d0e08d9221aa52bfbf0,fingerprint,966,0,f,2018-12-10 09:39:04.823878+01
1e97a33ce6405d0e08d9221aa52bfbf0,fingerprint,537,0,f,2018-12-10 09:39:34.941774+01
1e97a33ce6405d0e08d9221aa52bfbf0,fingerprint,535,0,f,2018-12-10 09:39:47.163711+01
1e97a33ce6405d0e08d9221aa52bfbf0,fingerprint,536,0,f,2018-12-10 09:39:51.541602+01
1e97a33ce6405d0e08d9221aa52bfbf0,fingerprint,883,0,f,2018-12-10 09:40:15.567762+01
1868071fffce582a0cdf05ed393a685e,fingerprint,871,0,f,2018-12-10 09:41:11.576264+01
1868071fffce582a0cdf05ed393a685e,fingerprint,1132,0,f,2018-12-10 09:41:55.290088+01
1868071fffce582a0cdf05ed393a685e,fingerprint,777,1,f,2018-12-10 09:40:25.14072+01
1868071fffce582a0cdf05ed393a685e,fingerprint,776,1,f,2018-12-10 09:40:23.194763+01
1868071fffce582a0cdf05ed393a685e,fingerprint,740,1,f,2018-12-10 09:39:40.878067+01
1868071fffce582a0cdf05ed393a685e,fingerprint,879,1,f,2018-12-10 09:40:28.019175+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1177,0,f,2018-12-10 11:24:22.367739+01
1868071fffce582a0cdf05ed393a685e,fingerprint,878,1,f,2018-12-10 09:40:26.122494+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1194,1,f,2018-12-10 11:14:27.265411+01
110918717a192de0fdce3b2a2b57b9b1,fingerprint,1197,0,f,2018-12-10 10:47:02.589217+01
b4a95d38714edb8b4e5f6b9bd9a249cb,fingerprint,1202,0,f,2018-12-10 11:01:46.848897+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1202,0,f,2018-12-10 11:13:19.300762+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1199,0,f,2018-12-10 11:13:50.102593+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1170,0,f,2018-12-10 11:13:59.26444+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,1123,1,f,2018-12-10 11:13:08.878597+01
8ad824b5d2268efaf355b9668880fb77,fingerprint,1203,1,f,2018-12-10 11:16:18.813775+01
7f67e80272d6349a70acd0a6d0dc169292431020,ethAddress,1203,0,t,2018-12-10 11:16:25.295042+01
b4a95d38714edb8b4e5f6b9bd9a249cb,fingerprint,1189,0,f,2018-12-10 11:17:14.699726+01
b4a95d38714edb8b4e5f6b9bd9a249cb,fingerprint,1203,1,f,2018-12-10 11:16:51.816824+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1154,1,f,2018-12-10 11:13:36.200725+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1191,0,f,2018-12-10 11:20:09.709792+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1186,0,f,2018-12-10 11:20:14.892267+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1184,0,f,2018-12-10 11:20:29.910983+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1183,0,f,2018-12-10 11:20:37.454457+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1135,1,f,2018-12-10 11:25:55.134271+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1189,1,f,2018-12-10 11:22:43.417292+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1203,1,f,2018-12-10 11:23:08.212259+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1196,1,f,2018-12-10 11:22:26.931291+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1123,0,f,2018-12-10 11:26:45.689368+01
ac875179c11d4641fe6afe30b3421dde,fingerprint,987,1,f,2018-12-10 09:42:09.096049+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1093,0,f,2018-12-10 11:28:05.89269+01
8870b73881c487544258eb12583173d7,fingerprint,645,0,f,2018-12-10 11:28:23.033979+01
b4a95d38714edb8b4e5f6b9bd9a249cb,fingerprint,1179,1,f,2018-12-10 11:02:21.752319+01
b4a95d38714edb8b4e5f6b9bd9a249cb,fingerprint,992,0,f,2018-12-10 11:32:36.460403+01
b4a95d38714edb8b4e5f6b9bd9a249cb,fingerprint,1022,0,f,2018-12-10 11:32:49.019082+01
b4a95d38714edb8b4e5f6b9bd9a249cb,fingerprint,982,0,f,2018-12-10 11:32:53.351591+01
b4a95d38714edb8b4e5f6b9bd9a249cb,fingerprint,1032,0,f,2018-12-10 11:32:59.156155+01
b4a95d38714edb8b4e5f6b9bd9a249cb,fingerprint,11,0,f,2018-12-10 11:33:07.773626+01
1868071fffce582a0cdf05ed393a685e,fingerprint,1098,1,f,2018-12-10 09:41:26.446577+01
b4a95d38714edb8b4e5f6b9bd9a249cb,fingerprint,13,0,f,2018-12-10 11:33:24.869323+01
b4a95d38714edb8b4e5f6b9bd9a249cb,fingerprint,14,0,f,2018-12-10 11:33:38.082062+01
b4a95d38714edb8b4e5f6b9bd9a249cb,fingerprint,1077,0,f,2018-12-10 11:33:43.374575+01
1e00cbc412010116ec42065661423a86,fingerprint,1203,0,f,2018-12-10 11:41:29.810249+01
93ee2d9598de6de9953a3e63f8d7fc6c,fingerprint,1172,0,f,2018-12-10 11:46:34.669469+01
d64395cb043bb0618e03c726fb911275,fingerprint,1187,0,f,2018-12-10 11:48:07.838688+01
18fed5a1b4312446c3e6475911feddb5,fingerprint,1197,0,f,2018-12-10 12:10:17.246729+01
c61a57622e9b023218c8af4c9917ac96,fingerprint,1150,1,f,2018-12-10 10:17:45.816413+01
b4a95d38714edb8b4e5f6b9bd9a249cb,fingerprint,1154,1,f,2018-12-10 08:54:29.733084+01
1e97a33ce6405d0e08d9221aa52bfbf0,fingerprint,1203,1,f,2018-12-10 11:51:56.91152+01
110918717a192de0fdce3b2a2b57b9b1,fingerprint,1203,1,f,2018-12-10 11:46:17.848129+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1198,1,f,2018-12-10 11:14:07.221055+01
489126efd1443987a5d360aca1205e12,fingerprint,1198,1,f,2018-12-10 11:30:15.836364+01
798f83880732da8b593e9b12d7aa801d,fingerprint,1195,1,f,2018-12-10 11:14:17.451101+01
c61a57622e9b023218c8af4c9917ac96,fingerprint,1018,1,f,2018-12-10 10:38:26.87246+01
